     0.26100     0.28100     0.00000     0.00000
     0.45100     0.52500     0.00000     0.00000
     0.69100     0.79100     0.00000     0.00000
     0.20500     0.67100     0.00000     0.00000
     0.26100     0.98100     0.00000     0.00000
     0.64100     0.93100     0.00000     0.00000
     0.68500     0.45100     0.00000     0.00000
     0.88500     0.50100     0.00000     0.00000

