   0.0000000e+00   9.9029305e-01
   4.0000000e-02   7.5621720e-01
   8.0000000e-02   5.7750850e-01
   1.2000000e-01   4.4108073e-01
   1.6000000e-01   3.3739453e-01
   2.0000000e-01   2.5888157e-01
