   0.0000000e+00   1.0058195e+00
   4.0000000e-02   9.6798753e-01
   8.0000000e-02   8.6205430e-01
   1.2000000e-01   7.1156501e-01
   1.6000000e-01   5.4615510e-01
   2.0000000e-01   3.9222725e-01
   2.4000000e-01   2.6659669e-01
   2.8000000e-01   1.7489486e-01
