   0.0000000e+00   1.0290557e+00
   1.0000000e+00   9.2462296e-01
   2.0000000e+00   6.7163343e-01
   3.0000000e+00   3.9459963e-01
   4.0000000e+00   1.8951629e-01
   5.0000000e+00   7.7720295e-02
   6.0000000e+00   3.0772137e-02
   7.0000000e+00   1.5362069e-02
   8.0000000e+00   1.2340864e-02
   9.0000000e+00   1.4095187e-02
   1.0000000e+01   1.7710563e-02
   1.1000000e+01   2.0973167e-02
   1.2000000e+01   2.1146448e-02
   1.3000000e+01   1.6543609e-02
   1.4000000e+01   8.0316299e-03
   1.5000000e+01  -1.9140769e-03
   1.6000000e+01  -1.1004447e-02
   1.7000000e+01  -1.7546358e-02
   1.8000000e+01  -2.0295316e-02
   1.9000000e+01  -1.9159531e-02
   2.0000000e+01  -1.5756983e-02
   2.1000000e+01  -1.2409030e-02
   2.2000000e+01  -1.0020789e-02
   2.3000000e+01  -7.4999150e-03
   2.4000000e+01  -4.3882695e-03
   2.5000000e+01  -2.9636423e-03
