   0.0000000e+00   8.1219522e-01
   1.0000000e+00   7.1959466e-01
   2.0000000e+00   5.1846909e-01
   3.0000000e+00   3.4325115e-01
   4.0000000e+00   2.4001276e-01
   5.0000000e+00   1.7821822e-01
   6.0000000e+00   1.3100914e-01
   7.0000000e+00   9.5119400e-02
   8.0000000e+00   7.1156736e-02
   9.0000000e+00   5.6120952e-02
   1.0000000e+01   4.6865189e-02
   1.1000000e+01   4.2686508e-02
   1.2000000e+01   4.3478232e-02
   1.3000000e+01   4.6812131e-02
   1.4000000e+01   4.8978165e-02
   1.5000000e+01   4.8491267e-02
   1.6000000e+01   4.5956765e-02
   1.7000000e+01   4.2075924e-02
   1.8000000e+01   3.7746906e-02
